valor,hora,dia_semana,categoria,is_fraude
385.57,4,2,D,0
558.89,10,1,A,0
69.08,8,2,C,0
851.02,4,6,A,1
821.8,9,3,B,0
11.87,11,2,B,0
699.06,17,6,D,1
55.19,16,6,A,0
163.26,20,0,C,0
544.26,18,4,C,0
70.1,0,1,A,0
681.43,16,6,B,0
713.84,13,3,C,0
283.28,2,3,B,0
2.56,8,5,B,0
135.33,23,3,D,0
383.81,9,3,B,0
1589.27,9,0,A,1
399.67,0,1,A,0
120.34,2,3,D,0
402.06,6,5,C,0
310.6,17,4,A,0
605.37,19,0,C,0
45.26,6,3,B,0
572.56,15,0,C,0
311.71,23,6,C,0
1318.65,18,0,B,0
167.34,3,0,D,1
400.55,9,1,A,0
1075.46,7,5,C,0
43.26,19,0,C,0
1107.3,22,0,C,1
465.75,1,2,C,0
28.1,5,3,A,0
143.22,21,3,C,0
492.64,14,0,A,0
27.89,17,0,A,0
349.07,21,2,B,0
169.79,7,0,A,0
388.0,19,0,A,0
18.73,13,1,C,0
820.85,20,4,D,0
1452.08,7,0,C,0
1387.93,18,3,A,0
553.96,12,0,D,1
55.74,8,4,B,0
567.96,3,1,C,0
9.96,21,6,D,0
8.95,17,6,A,0
156.39,23,1,A,0
268.28,10,5,A,0
588.58,18,6,B,0
459.91,10,6,A,0
236.17,14,1,D,0
127.88,18,5,A,0
2340.61,20,2,C,0
222.18,16,6,B,0
240.14,3,1,B,0
71.47,0,0,D,0
633.53,12,1,B,0
473.25,22,0,A,0
99.78,14,5,A,0
34.39,8,2,B,0
456.4,3,4,B,0
425.12,15,4,B,0
127.67,12,6,A,0
1205.26,5,5,C,0
65.51,2,2,A,0
226.49,12,2,C,0
1150.23,19,5,D,0
217.7,4,0,B,0
407.03,18,5,A,0
202.73,6,0,C,0
128.2,20,0,A,0
1653.51,9,2,A,1
210.6,3,4,A,0
898.1,18,6,A,0
104.52,16,1,D,0
95.86,22,4,A,0
12.65,22,4,A,0
421.84,14,3,A,1
183.88,17,4,D,0
799.1,15,5,A,0
256.38,20,6,C,0
1379.23,6,6,B,0
82.08,23,1,D,0
811.87,1,2,C,0
599.51,16,3,B,0
589.48,2,6,A,0
745.17,12,4,C,0
572.56,2,3,C,0
393.64,7,4,C,0
56.28,21,6,B,0
13.23,2,5,B,0
1014.55,5,2,B,0
383.52,18,2,A,0
636.91,0,1,B,0
262.74,2,4,B,0
49.91,13,5,A,0
53.5,16,6,A,0
462.79,0,5,B,0
225.06,14,4,D,0
89.52,14,5,A,0
270.59,5,4,A,0
26.55,9,0,C,0
348.88,6,2,A,0
125.33,6,6,C,0
638.92,9,6,B,0
148.64,3,3,C,0
242.95,20,2,A,0
4.68,0,2,B,0
30.08,23,1,C,0
199.36,19,3,B,0
261.52,16,2,D,0
366.54,12,2,A,0
137.93,1,1,A,0
474.95,3,3,B,0
786.8,12,4,A,0
605.38,1,2,A,0
16.17,1,6,C,0
261.96,8,6,B,0
44.34,1,1,B,0
110.85,3,5,B,0
1726.87,6,6,B,1
61.49,17,1,A,0
276.37,0,6,A,0
385.1,23,0,C,0
484.89,22,1,D,0
328.07,19,1,D,0
3.93,19,4,A,0
158.08,11,0,A,0
291.69,15,5,A,0
36.79,13,5,A,0
172.7,23,0,C,0
13.51,1,4,C,0
32.74,15,4,A,0
202.28,10,4,D,0
56.96,12,6,B,0
335.31,1,0,B,0
467.78,12,6,A,0
644.95,6,4,A,0
89.33,13,2,C,0
73.32,13,6,A,0
44.18,9,1,C,0
404.71,18,3,D,0
490.32,19,5,B,0
12.84,21,1,A,0
1100.88,13,4,B,0
21.35,16,1,C,0
311.74,8,0,B,0
493.86,17,2,A,0
819.08,9,3,D,1
500.83,11,5,C,0
647.25,1,0,A,0
165.87,9,1,A,0
674.58,21,3,A,0
33.4,16,3,D,0
900.82,2,6,A,1
317.27,1,3,A,0
679.96,21,1,B,0
240.82,7,1,A,0
412.66,13,3,B,0
298.96,9,4,D,0
526.1,17,1,A,0
34.06,7,4,A,0
24.9,2,1,B,1
113.53,21,3,A,0
69.52,3,3,C,0
821.61,1,5,A,0
98.98,11,1,D,0
1489.64,4,2,A,0
164.33,21,2,A,0
80.41,6,5,A,0
623.69,21,3,B,0
430.01,20,2,A,0
275.82,23,4,C,0
324.2,17,5,A,0
508.05,7,5,A,0
103.74,7,0,A,0
2243.45,12,2,D,1
1472.26,19,5,B,0
420.3,7,1,C,0
89.03,19,6,B,0
456.06,15,6,C,0
29.97,21,1,C,0
12.45,9,1,C,0
119.19,23,5,B,0
248.42,22,5,B,0
810.81,8,0,A,0
519.56,5,2,B,0
543.02,6,3,A,0
221.7,2,0,B,0
169.82,6,6,B,0
185.47,5,5,B,0
1757.63,21,2,B,0
16.37,7,6,A,0
807.06,13,5,C,0
345.74,10,6,A,0
230.94,21,6,B,0
516.77,9,1,A,0
266.73,5,3,A,0
826.76,1,4,A,0
923.85,1,0,B,0
219.08,1,0,B,0
129.64,16,6,D,0
358.94,0,5,A,0
973.82,11,2,A,1
94.62,12,1,A,0
390.17,18,5,A,0
399.39,5,3,A,0
528.37,11,0,A,0
56.43,3,4,A,0
503.27,7,1,C,0
958.9,17,0,C,0
79.23,12,6,A,0
108.48,2,3,D,0
1421.67,4,2,B,1
79.86,13,3,D,0
770.72,7,2,A,0
271.13,14,3,A,0
113.6,12,5,A,0
818.4,21,6,B,0
235.73,8,3,B,0
289.29,3,5,A,0
178.04,15,0,D,0
359.53,23,6,B,0
71.42,13,0,C,0
198.43,13,6,B,0
1394.86,12,3,B,0
119.43,7,1,A,0
427.7,7,2,C,0
157.33,2,5,A,0
593.96,1,1,A,0
56.11,2,1,C,0
1400.24,10,3,A,0
241.9,9,1,D,0
107.7,14,2,A,0
30.54,15,3,A,0
74.42,4,2,B,0
293.4,10,0,B,0
164.39,5,5,A,0
706.16,3,2,C,0
225.47,1,4,A,0
114.39,19,4,A,0
384.04,21,1,B,0
490.73,17,6,A,0
73.11,13,6,A,0
73.39,6,1,C,0
14.94,14,3,A,0
533.33,6,4,B,0
436.03,16,5,C,0
257.46,12,4,B,0
743.6,15,5,A,0
655.28,0,1,A,0
352.13,1,1,D,0
810.8,17,6,A,0
92.19,13,2,A,0
47.48,19,0,C,0
125.75,20,1,A,1
23.51,2,1,A,0
303.01,9,4,B,0
1103.35,16,3,A,0
16.06,17,3,A,0
52.09,21,1,A,0
240.74,13,2,A,0
1086.48,4,4,B,1
152.01,19,3,B,0
283.09,12,2,C,0
16.98,17,4,C,0
64.23,14,6,C,0
1725.9,19,1,C,1
1342.32,17,1,C,0
1.98,21,2,A,0
1213.06,4,5,A,1
407.68,4,4,C,0
809.73,16,0,A,0
242.6,9,1,C,0
289.93,0,2,A,0
268.43,8,2,C,0
439.68,7,6,A,0
60.17,7,0,B,0
12.17,10,4,C,0
147.23,9,0,B,0
487.88,12,1,D,0
90.19,9,1,B,0
447.65,10,4,A,0
1401.45,21,0,D,1
39.44,22,3,B,0
446.63,23,1,D,0
234.62,18,6,C,0
810.41,20,4,A,0
77.99,12,0,B,0
471.88,15,3,A,0
728.35,12,4,B,0
1157.37,2,3,C,1
459.85,19,6,C,0
275.01,11,2,C,0
384.77,11,1,B,0
812.73,13,1,C,0
338.16,2,2,A,0
12.34,19,6,B,0
1069.16,5,6,B,1
467.86,3,0,B,0
451.44,22,3,D,0
97.17,4,0,B,0
430.21,11,2,A,0
200.26,11,4,B,0
421.34,12,4,A,0
45.09,8,5,A,0
429.0,8,0,A,0
2976.69,1,3,A,1
19.77,10,6,A,0
1511.95,22,0,C,1
208.96,21,6,D,0
818.41,17,0,A,0
610.01,9,4,A,0
334.82,16,5,B,0
536.45,19,4,B,0
843.19,7,6,B,0
207.1,20,1,C,0
158.42,14,4,B,0
440.56,0,6,A,0
659.78,22,0,B,0
574.67,17,4,A,0
639.43,13,6,B,0
228.78,12,4,A,0
681.14,9,2,A,0
51.23,16,4,B,0
314.53,16,1,A,0
2.31,16,3,A,0
156.97,10,3,A,0
182.57,4,1,B,0
201.79,0,2,A,0
475.59,15,0,A,0
196.77,22,5,B,0
238.19,10,2,C,0
108.48,14,5,B,0
186.88,10,2,D,0
103.13,15,4,B,0
30.41,11,6,B,0
369.98,0,2,A,0
441.3,15,5,A,0
386.5,7,1,C,0
249.07,7,5,B,0
191.08,10,2,D,0
796.09,10,4,A,0
292.82,20,6,B,0
260.94,12,1,D,0
10.39,0,2,B,0
166.96,15,5,A,0
191.34,9,2,A,0
203.55,17,2,C,0
347.16,1,4,A,0
305.09,14,1,C,0
374.5,3,2,A,0
579.07,20,6,A,0
670.63,3,1,B,0
506.51,15,1,C,0
1245.12,0,1,C,1
7.36,22,2,B,0
87.15,23,2,B,0
3.04,8,6,D,0
417.05,11,1,A,0
913.23,4,2,A,0
111.61,4,5,C,0
1047.11,23,0,A,1
24.86,19,1,A,0
1089.89,0,6,A,1
173.31,15,2,D,0
42.78,17,4,A,0
266.11,4,3,A,0
118.7,1,1,C,0
134.12,5,4,A,0
146.86,19,3,C,0
649.87,13,1,A,0
309.88,8,4,B,0
149.18,7,3,B,0
376.99,13,4,A,0
503.72,1,5,A,0
127.32,21,6,B,0
213.47,23,2,B,0
51.99,21,6,A,1
79.94,16,4,A,0
457.17,7,5,C,0
80.08,0,4,D,0
297.91,10,1,A,0
493.84,8,3,A,0
45.21,14,3,A,0
335.1,14,5,D,0
118.59,16,2,D,0
1317.95,17,4,B,0
264.31,23,0,A,0
655.94,6,4,B,0
319.6,2,3,D,0
17.75,14,4,B,0
401.12,1,6,A,0
1209.68,1,6,A,1
368.13,10,0,B,0
684.12,3,3,B,0
862.38,14,1,C,0
103.55,20,3,B,0
95.33,6,5,D,0
377.65,12,4,A,0
211.75,15,2,A,0
732.69,8,4,B,0
921.13,8,4,A,0
174.42,9,6,A,0
108.13,23,0,A,0
606.61,8,6,A,0
128.53,23,4,A,0
691.77,1,3,B,0
220.48,10,0,C,0
440.51,1,1,B,0
40.16,7,2,A,0
391.12,17,2,B,0
240.42,2,2,B,0
353.34,22,6,D,0
73.58,19,5,C,0
534.05,8,3,A,0
794.52,10,3,B,0
97.72,23,0,C,0
40.24,4,2,B,0
9.57,10,5,B,0
410.86,12,1,A,0
373.67,19,6,A,0
316.48,17,3,B,0
105.56,17,0,A,0
198.31,19,4,D,0
361.03,19,1,A,0
274.68,20,5,C,0
1762.05,15,5,A,0
58.68,17,5,B,0
475.17,4,5,B,0
207.22,1,1,A,0
223.59,17,5,D,0
505.77,18,0,C,0
471.63,17,2,A,0
1895.75,2,2,B,1
54.97,8,0,B,0
43.97,15,0,C,0
515.43,17,1,A,1
345.47,12,0,D,0
128.17,6,0,C,0
33.1,0,5,A,0
35.82,0,3,B,0
898.45,1,5,B,1
85.21,16,1,A,0
156.25,7,0,B,0
102.81,14,4,A,0
175.4,18,6,A,0
28.78,12,2,A,0
292.8,3,6,C,1
28.0,5,5,B,0
644.49,2,2,D,0
106.48,23,2,B,0
310.62,12,4,B,0
848.37,7,2,A,0
420.93,22,5,D,0
304.53,2,0,B,0
156.82,9,6,A,0
161.99,12,6,B,0
442.84,14,2,A,0
2055.8,21,0,B,1
433.69,19,6,B,0
326.38,7,4,C,0
524.7,9,5,C,0
250.35,5,5,A,0
24.81,15,2,C,0
330.49,22,4,D,1
1264.48,6,0,B,0
77.1,7,3,C,0
468.48,22,2,A,0
89.72,2,3,A,0
307.0,8,2,B,0
40.67,5,0,D,0
239.4,3,1,A,0
564.5,19,2,B,0
170.82,4,3,B,0
437.34,4,4,A,0
634.78,9,1,B,0
1047.89,13,1,A,0
106.96,2,1,D,0
203.87,18,0,D,0
66.15,2,3,A,0
1956.26,1,4,C,1
1046.92,1,6,B,0
310.57,14,5,A,0
738.15,7,2,C,0
294.39,5,6,D,0
390.83,16,6,A,0
37.34,22,2,B,0
563.04,22,2,B,1
54.65,0,3,B,0
699.64,3,2,A,0
609.36,6,5,B,1
493.42,9,1,A,0
14.73,0,3,A,0
144.46,6,0,B,0
122.13,12,2,C,0
178.6,0,3,A,0
36.69,18,4,B,0
1105.58,8,2,A,0
322.8,2,3,A,0
145.84,9,6,A,0
202.32,1,2,C,0
237.11,19,4,A,0
367.11,13,0,D,0
290.0,5,1,C,0
1007.26,18,6,B,0
274.84,18,6,A,0
1939.31,10,2,B,0
762.67,17,2,A,0
93.54,16,0,B,0
1067.12,9,2,A,0
49.49,15,6,A,0
680.29,6,4,A,0
191.62,20,6,A,0
841.41,7,5,C,0
810.15,8,1,A,0
655.81,18,1,A,0
624.32,21,5,A,0
145.35,1,4,A,0
33.75,8,4,B,0
206.32,23,1,C,0
76.23,0,4,C,0
474.91,15,1,B,0
169.92,2,3,A,0
1485.44,15,0,B,0
409.74,21,4,C,0
691.47,4,4,B,0
56.87,6,4,A,0
792.24,1,6,B,0
1024.32,8,4,A,0
267.04,14,0,D,0
372.82,13,1,B,0
578.94,2,1,A,0
76.87,15,1,D,0
279.32,13,1,A,0
203.44,7,0,B,0
63.3,20,4,C,0
183.25,8,2,A,0
28.24,14,3,B,1
10.46,13,0,C,0
58.09,22,3,C,0
1319.98,3,3,A,0
318.99,23,0,A,0
1350.47,13,4,D,1
226.6,7,4,B,0
149.48,3,3,B,0
282.2,8,0,A,0
231.58,11,2,C,0
44.67,13,3,B,0
409.58,4,4,B,0
97.36,16,5,C,0
386.6,3,4,A,0
420.16,10,4,B,0
65.96,8,1,C,0
25.32,13,1,B,0
607.04,16,2,B,0
246.33,6,5,D,0
23.97,7,1,A,0
2108.77,7,4,B,1
23.81,4,2,B,0
475.02,2,1,A,0
1646.12,21,6,A,1
109.34,17,6,B,0
61.38,8,0,A,0
51.76,17,0,C,0
144.55,23,2,B,0
42.61,0,5,C,0
471.27,12,6,B,0
25.73,6,0,C,0
284.87,0,4,D,0
2285.15,4,2,B,1
672.74,4,1,C,0
382.03,9,4,B,0
146.26,15,6,C,0
391.16,7,6,C,0
299.5,0,6,C,0
222.11,7,6,A,0
56.03,16,4,B,0
870.75,13,0,B,0
238.98,19,0,A,0
86.58,20,6,C,0
183.39,4,3,C,0
213.86,21,1,A,0
703.03,20,3,D,1
529.12,15,6,B,0
586.66,8,4,C,0
4.44,19,2,A,0
215.25,11,4,C,0
262.61,1,5,B,0
7.75,3,5,B,0
120.34,2,2,C,0
571.33,15,0,B,0
58.99,13,0,C,0
306.55,23,5,C,0
96.93,12,1,D,0
4.88,17,3,A,0
110.41,19,0,B,0
1489.78,21,1,A,0
646.86,10,0,A,0
1283.34,15,0,B,0
267.66,13,5,B,0
46.49,23,5,C,0
317.59,23,6,C,0
242.33,4,3,A,0
744.08,7,0,C,0
41.29,12,3,A,0
267.96,11,2,A,0
65.03,13,4,B,0
157.03,9,6,B,0
534.78,22,0,D,1
258.52,12,1,A,0
188.57,2,2,C,0
200.66,9,6,A,0
246.06,6,1,C,0
614.88,1,4,A,0
890.56,13,2,C,0
1243.42,9,3,B,0
618.4,20,3,D,0
151.57,12,2,B,0
466.07,10,6,A,0
230.22,19,0,C,0
117.57,23,0,A,0
735.22,13,6,B,0
15.67,21,1,D,0
928.14,8,6,A,0
247.57,3,6,B,0
405.56,20,5,A,0
430.76,12,3,C,0
901.97,17,2,D,1
404.98,21,6,B,0
380.7,4,5,A,0
27.59,19,2,A,0
292.26,16,1,C,0
65.09,20,3,D,0
534.9,19,4,A,0
287.16,2,2,C,0
456.06,8,2,B,0
17.03,22,1,B,0
35.44,4,5,B,0
503.97,4,4,C,0
29.93,9,1,B,0
29.57,9,3,B,0
4.87,0,6,B,0
1254.01,11,3,A,0
535.01,9,0,A,0
174.32,1,5,B,0
140.7,20,2,C,0
172.13,23,2,A,0
596.05,14,0,B,0
433.14,19,5,C,0
81.92,1,4,C,0
76.52,6,6,C,0
41.43,18,5,D,0
431.88,7,2,A,0
578.2,21,0,B,0
123.18,2,3,A,0
8.47,9,3,B,0
34.3,18,6,A,0
1375.06,23,6,D,1
140.08,21,1,C,0
586.52,12,0,B,0
391.97,23,3,C,0
192.47,19,0,A,0
92.11,17,3,C,0
51.76,3,0,A,0
381.82,0,1,A,0
596.01,1,0,C,0
413.02,15,3,A,0
302.27,21,0,A,0
17.14,23,3,C,0
1382.96,7,6,A,0
641.21,4,0,B,0
138.59,20,1,A,0
1564.22,6,1,B,0
368.4,20,3,A,0
349.31,16,4,B,0
551.45,10,4,A,0
668.04,23,4,A,0
427.4,13,3,B,0
54.83,7,1,C,0
165.16,18,5,A,0
1052.9,12,6,A,0
101.76,4,1,A,0
186.19,2,5,D,0
226.31,8,4,B,0
231.5,7,2,D,0
379.67,15,6,B,0
1146.41,9,6,A,0
110.14,13,0,B,0
51.82,10,2,B,0
87.99,3,6,A,0
871.88,13,2,A,0
415.17,21,1,B,0
134.7,7,3,B,0
677.01,15,0,A,0
790.38,10,4,D,1
749.66,3,1,B,0
1004.96,18,3,C,0
116.27,11,2,B,0
562.67,3,6,A,0
246.87,20,0,B,0
738.06,22,2,A,0
521.5,2,3,A,0
599.24,11,5,A,0
427.03,10,6,B,0
78.13,18,0,A,0
315.01,17,5,A,0
1671.17,16,4,D,0
1108.32,13,2,B,0
17.65,18,0,A,0
72.04,3,4,B,0
56.5,4,1,A,0
517.82,9,5,B,0
681.03,3,0,B,0
96.07,0,3,A,0
281.97,13,6,C,0
734.79,19,4,A,0
527.91,3,3,C,0
312.56,0,2,C,0
356.98,18,5,B,0
284.0,10,6,D,0
141.27,22,4,B,0
332.98,0,3,A,0
467.04,16,1,B,0
826.45,0,6,B,0
404.56,10,5,B,0
572.72,5,1,A,0
69.78,6,1,D,0
247.63,11,6,C,0
3.75,6,1,D,0
113.31,20,6,B,0
518.53,7,2,C,0
1921.93,7,3,C,1
41.78,19,5,C,0
205.33,2,1,C,0
643.92,2,3,B,0
91.28,16,2,A,0
323.95,12,4,B,0
528.31,14,4,A,0
382.83,3,2,A,0
83.31,11,6,B,0
175.64,3,0,A,0
612.61,9,2,C,0
323.18,12,2,D,0
2.1,12,5,C,0
572.5,22,3,D,1
14.38,21,4,A,0
547.75,14,2,C,0
90.5,5,3,B,0
1268.73,0,2,B,1
183.51,6,1,A,0
158.36,2,5,C,0
64.48,13,6,C,0
145.89,2,3,A,0
837.09,18,3,B,0
2243.5,4,1,B,1
183.74,19,4,B,0
238.13,13,5,B,0
512.16,4,2,C,0
869.31,10,1,A,0
359.62,6,6,B,0
198.72,7,5,B,0
212.83,12,1,C,0
475.79,4,2,C,0
1.29,9,3,A,0
386.6,4,6,D,0
175.71,9,5,C,0
632.33,11,6,A,0
39.04,22,1,B,0
354.89,9,2,A,0
262.32,17,2,A,1
411.25,19,5,A,0
26.82,10,1,A,0
346.98,6,3,C,0
329.74,10,6,C,0
328.99,8,4,B,0
370.02,21,0,A,0
451.38,13,1,C,0
653.88,10,1,C,0
125.79,5,6,A,0
697.3,21,4,A,0
275.87,12,1,B,0
32.08,9,4,A,0
24.13,14,1,A,0
162.73,7,5,C,0
614.66,23,6,D,0
491.96,0,4,B,1
621.63,1,2,D,0
291.32,14,0,C,0
232.07,14,6,A,0
63.81,10,6,B,0
159.11,5,0,C,0
227.68,7,0,C,0
37.11,8,3,D,0
99.7,10,4,A,0
364.75,7,3,A,0
532.21,17,1,A,0
2562.19,5,5,A,1
1081.9,13,2,B,0
411.52,21,5,A,0
218.75,15,1,D,0
404.44,0,5,A,0
616.06,21,0,A,0
50.38,8,2,A,0
210.99,15,1,A,0
732.54,17,5,C,0
193.69,21,2,C,0
339.33,7,2,B,0
354.47,10,4,D,0
81.57,0,4,A,0
179.91,15,1,D,0
162.89,17,3,A,0
10.62,23,5,A,0
9.8,15,5,C,0
712.8,7,0,B,0
127.57,14,4,D,0
291.99,0,0,A,0
141.94,5,6,A,0
1129.92,23,1,C,1
120.06,16,1,C,0
224.61,1,4,B,0
824.58,14,1,C,0
737.9,4,5,B,0
82.37,20,5,A,0
649.1,9,6,A,0
245.13,19,6,A,0
263.86,3,4,B,0
57.31,23,0,A,0
33.61,10,6,B,0
520.69,10,5,B,0
274.44,21,2,A,0
229.68,16,4,A,0
523.01,14,3,A,0
580.14,3,6,C,0
69.22,19,6,A,0
376.87,23,0,A,0
58.17,10,2,B,0
556.72,1,0,A,0
427.96,15,4,A,0
1255.05,17,1,D,1
28.58,11,3,C,0
23.5,6,2,A,0
132.62,12,6,B,0
121.37,17,6,A,0
113.46,4,4,B,0
946.87,4,5,A,1
114.83,2,0,C,0
126.95,0,2,C,0
569.84,2,6,C,0
238.95,7,2,A,0
599.71,7,4,C,0
27.04,3,3,B,0
267.44,10,4,B,0
13.68,9,4,A,0
25.88,16,4,A,0
947.65,3,4,C,0
59.98,8,4,A,0
304.07,12,3,B,0
211.8,9,1,A,0
170.68,12,1,B,0
920.37,7,6,C,0
8.83,2,3,A,0
436.01,17,0,B,0
1323.02,3,4,D,1
328.55,3,0,B,0
1104.72,18,0,A,0
21.47,3,6,B,0
217.06,3,3,D,0
120.53,4,2,A,0
524.95,16,0,A,0
1591.63,12,0,A,1
118.57,13,6,C,0
424.73,6,5,B,0
88.31,7,2,B,0
333.27,2,6,A,0
249.4,19,2,B,0
1430.3,3,5,A,1
375.14,1,0,A,0
172.01,5,4,A,0
48.46,0,5,B,0
65.59,20,0,C,0
102.12,23,1,A,0
115.59,20,1,A,0
760.49,19,3,A,0
329.51,10,3,C,0
296.42,6,5,C,0
48.76,1,2,A,0
786.84,14,2,A,0
513.23,0,6,B,0
28.03,13,6,B,0
492.17,6,2,D,0
313.7,13,0,C,0
34.1,2,4,C,0
245.22,15,0,A,0
265.2,23,1,C,0
72.5,16,5,B,0
1165.28,15,3,A,0
758.78,1,0,B,0
442.28,20,1,C,0
248.18,1,6,A,0
212.25,15,1,A,0
421.04,9,1,B,0
315.36,8,5,A,0
25.72,13,6,A,0
287.39,15,3,A,0
656.79,18,3,B,0
245.91,21,5,A,0
21.34,17,4,A,0
617.23,23,0,B,0
89.94,16,0,A,0
119.7,17,0,A,0
71.99,5,3,B,0
160.32,8,6,B,0
565.47,17,6,D,0
293.08,20,5,B,0
91.71,4,2,B,0
840.94,19,3,A,0
846.71,13,1,D,1
817.87,10,0,A,0
109.14,5,5,C,0
240.04,21,3,A,0
1679.61,18,0,C,1
591.39,14,2,A,0
11.02,7,2,D,0
26.97,14,3,C,0
249.4,11,5,A,0
959.73,16,0,B,1
309.48,9,0,B,0
275.51,5,5,A,0
44.58,16,5,C,0
427.75,5,4,B,0
690.62,20,6,A,1
191.49,16,6,A,0
597.75,4,1,C,0
1335.03,10,1,A,0
91.15,1,0,A,0
296.37,19,5,A,0
135.39,16,4,B,0
629.73,8,0,B,0
344.71,14,5,B,0
402.69,20,0,A,0
639.63,8,6,C,0
201.65,23,6,C,0
986.47,6,6,C,0
304.6,18,6,C,0
68.77,19,5,B,0
476.16,5,6,B,0
630.52,21,0,D,0
152.36,12,1,B,0
778.47,7,1,A,0
946.39,11,6,A,0
129.69,18,3,B,0
1642.28,7,2,D,1
60.66,4,6,A,0
90.27,3,0,D,0
81.45,21,4,B,0
897.69,0,2,B,0
424.86,0,6,C,0
66.0,8,3,A,0
232.16,9,2,D,0
382.11,20,3,B,0
34.86,22,6,A,1
856.24,1,0,B,0
651.05,18,3,B,1
281.45,9,6,D,0
1366.04,5,5,B,1
216.35,13,3,C,0
1656.83,20,0,A,1
440.95,20,6,B,0
402.78,21,3,B,0
72.59,16,6,D,0
854.58,4,3,A,0
223.09,18,4,D,0
70.81,20,3,A,0
5.08,0,1,C,0
328.17,14,4,B,0
299.8,20,6,A,0
508.26,10,1,A,0
883.85,22,6,A,1
33.09,13,0,B,0
525.96,19,3,A,0
83.01,6,4,B,0
781.27,16,3,A,0
683.84,19,6,A,0
311.3,2,6,C,0
495.48,14,1,B,0
150.96,15,5,B,0
254.83,12,5,A,0
689.57,11,3,C,0
245.93,12,1,D,0
177.14,18,2,B,0
272.66,6,1,A,0
704.68,14,0,B,0
163.31,9,6,A,0
76.35,15,1,A,0
497.94,10,5,A,0
699.43,10,6,D,0
42.43,4,2,B,0
109.71,8,4,B,0
61.25,9,3,C,0
171.05,9,6,B,1
239.39,22,6,A,0
552.64,6,4,B,1
421.24,9,3,A,0
388.01,9,1,B,0
173.78,13,1,C,0
736.67,2,3,A,0
254.92,7,6,D,0
1547.3,0,5,B,1
402.2,7,5,A,0
53.99,18,5,A,0
451.02,18,2,B,0
157.28,0,6,B,0
463.76,22,1,C,0
28.87,5,6,D,0
76.89,16,0,B,0
774.45,0,6,D,0
103.08,14,3,B,0
725.7,5,0,A,0
131.0,16,6,A,0
411.88,6,1,A,0
473.86,2,2,B,0
287.51,0,1,B,0
145.72,20,6,B,0
95.63,23,5,A,0
13.5,11,5,B,0
144.93,14,6,D,0
423.56,20,4,B,0
1114.22,3,1,A,1
819.81,22,5,A,1
581.08,21,0,C,0
621.31,11,0,A,0
437.43,17,1,C,0
120.6,2,0,A,0
950.9,6,3,A,0
444.35,23,1,A,0
328.79,13,1,B,0
47.06,12,0,A,0
237.0,10,2,C,0
246.74,8,4,A,0
799.7,23,2,D,1
316.43,12,4,C,0
191.47,6,0,A,0
1505.45,6,2,A,1
46.94,10,0,B,0
219.65,9,2,A,0
17.17,14,2,A,0
538.68,22,0,D,1
1000.79,12,1,A,0
131.42,21,1,A,0
781.73,6,0,B,0
138.25,10,0,C,0
966.62,1,4,C,0
560.91,5,1,A,0
653.71,6,3,B,0
7.27,4,3,A,0
1316.69,23,6,A,1
518.83,3,1,A,0
145.39,6,4,B,0
707.36,13,0,D,1
132.25,2,4,C,0
824.65,1,2,B,0
47.77,13,0,A,0
486.53,13,4,A,0
311.22,8,4,A,0
40.61,7,4,A,0
110.77,3,5,C,0
4.99,13,2,B,0
253.02,18,0,B,0
143.39,7,4,A,0
364.88,9,5,C,0
141.09,14,6,A,0
142.62,6,1,A,0
543.77,21,0,B,0
19.74,0,2,A,0
932.78,3,2,A,0
764.93,3,4,A,0
440.81,20,6,A,0
359.79,7,6,A,0
891.37,7,6,D,0
81.99,14,5,D,0
32.9,18,0,C,0
109.52,19,5,C,0
633.08,12,1,B,0
14.11,6,3,C,0
349.68,13,5,A,0
2155.96,18,4,B,1
774.33,3,4,B,0
294.79,7,3,B,0
26.3,15,6,A,1
712.03,3,4,A,0
365.5,12,3,B,0
48.84,16,5,A,0
39.42,15,3,B,0
961.52,8,2,A,0
442.5,3,5,B,0
707.11,8,4,A,0
844.72,7,0,A,0
339.24,18,0,C,0
291.47,16,1,A,0
225.15,7,0,A,0
152.47,21,0,A,0
228.09,9,2,D,0
594.68,0,2,A,0
368.44,13,2,B,0
892.19,8,6,C,0
234.35,23,4,A,0
373.67,11,0,D,0
399.12,23,3,A,0
358.3,18,5,D,0
485.12,19,4,A,0
108.43,3,5,A,0
287.27,4,0,B,0
44.03,13,0,A,0
194.14,9,2,C,0
267.51,13,2,A,0
422.48,7,2,A,0
1202.56,9,2,A,0
367.17,17,4,A,0
544.4,0,2,B,0
282.3,0,2,C,0
402.16,23,1,D,0
29.43,5,5,A,0
117.42,7,1,B,0
179.67,8,5,A,0
255.84,20,5,B,0
18.69,6,5,A,0
60.34,16,4,B,0
129.64,7,3,C,0
1423.6,15,2,B,0
161.0,7,2,A,0
263.14,1,2,D,0
87.31,1,6,A,0
377.44,11,0,A,0
131.78,5,6,A,0
92.77,16,3,C,0
290.74,20,0,B,0
2.21,23,4,D,0
3.08,7,5,A,0
98.91,7,5,D,0
14.97,9,4,D,0
45.73,7,6,C,0
165.52,3,5,A,0
648.98,16,6,A,0
339.5,3,3,C,0
287.52,21,4,A,0
138.97,17,6,C,0
1073.85,20,4,A,0
202.35,9,5,A,0
36.45,13,6,D,0
383.96,13,4,A,0
48.34,21,5,B,0
169.38,17,5,A,0
283.23,18,1,C,0
